DATE,PEA,ELCCND,DO,PH,WTRTMP,댐수위,저수량,강우량,TMn_HS
2009-12-14,213.80763326531638,73.3529411764706,6.089705882352941,6.983823529411764,10.047058823529412,99.11,217.506,0.0,
2009-12-15,183.63517346698345,74.37745098039215,5.771078431372549,6.971813725490196,9.799999999999999,99.08,217.003,0.0,
2009-12-16,147.08648923960422,75.63622291021672,5.8015479876160985,6.972600619195046,9.465170278637771,99.04,216.334,0.0,0.162
2009-12-17,97.3202009198825,73.50692041522493,6.497404844290657,6.9925605536332185,9.449826989619377,99.01,215.834,0.0,
2009-12-18,71.56001982661144,72.65546218487395,6.8999999999999995,7.010924369747899,9.335714285714285,98.98,215.334,0.1,
2009-12-19,63.26012119922793,72.47549019607843,7.127450980392156,7.04656862745098,9.150980392156862,98.94,214.669,0.0,
2009-12-20,48.150449111952504,71.94397759103641,7.5532352941176475,7.059607843137255,9.016414565826329,98.91,214.171,0.3,
2009-12-21,43.591101613036955,71.94117647058823,7.700653594771241,7.0549019607843135,8.848366013071896,98.88,213.675,0.3,
2009-12-22,,,,,,98.85,213.178,0.0,0.174
2009-12-23,,,,,,98.82,212.683,0.2,
2009-12-24,12.303001124588699,0.0029411764705882353,7.973529411764707,6.988235294117647,8.588235294117647,98.78,212.024,0.0,
2009-12-25,,,,,,98.74,211.367,0.0,
2009-12-26,,,,,,98.71,210.875,0.0,
2009-12-27,,,,,,98.67,210.22,0.0,
2009-12-28,,,,,,98.64,209.73,0.0,
2009-12-29,4.835931107604494,0.0,8.006791443850268,7.003529411764706,7.886256684491978,98.61,209.241,0.0,0.307
2009-12-30,7.226918699916782,0.0,8.360316399286987,7.0,7.800846702317291,98.57,208.59,0.0,
2009-12-31,3.3948714183012663,0.0,8.756725778546713,7.001384083044983,7.640625,98.54,208.102,0.7,
2010-01-01,13.533745257357266,0.0,9.065570934256057,7.035640138408304,7.399653979238755,98.51,207.616,0.0,
2010-01-02,15.692326779978291,0.0,9.197963800904978,7.1,7.240723981900452,98.46,206.807,0.0,
2010-01-03,8.409055288616873,0.0,9.293786328760755,7.1,7.126714717507556,98.43,206.322,0.0,
2010-01-04,3.4519083151091423,0.0,9.398147347174165,7.1,7.027159025374855,98.41,206.0,3.1,
2010-01-05,2.8043456878107373,0.0,9.557569659442725,7.1000000000000005,6.8545897832817335,98.37,205.356,0.3,
2010-01-06,5.843954655746148,32.11764705882353,9.731176470588235,7.1,6.66485294117647,98.34,204.875,0.0,
2010-01-07,5.726282158032465,78.0,9.901819254017397,7.1,6.477194456730061,98.3,204.233,0.0,0.274
2010-01-08,,78.0,9.966666666666667,7.1,6.340000000000001,98.27,203.754,0.0,
2010-01-09,,78.0,10.0,7.1,6.2,98.23,203.115,0.0,
2010-01-10,,78.0,10.093333333333334,7.1,6.1066666666666665,98.19,202.477,0.0,
2010-01-11,,78.0,10.177777777777777,7.1,6.061111111111111,98.15,201.842,0.0,0.252
2010-01-12,,77.8,10.360000000000001,7.16,5.94,98.12,201.367,0.0,
2010-01-13,,77.6470588235294,10.547058823529412,7.2,5.805882352941176,98.09,200.892,0.0,
2010-01-14,,77.61111111111111,10.588888888888889,7.199999999999999,5.661111111111111,98.05,200.26,0.0,
2010-01-15,,77.0,10.623529411764705,7.2,5.5588235294117645,98.02,199.787,0.0,
2010-01-16,,77.0,10.68235294117647,7.2,5.435294117647059,97.98,199.157,0.0,
2010-01-17,,77.0,10.764285714285714,7.164285714285714,5.335714285714286,97.94,198.529,0.0,
2010-01-18,,76.8125,10.8,7.1125,5.3,97.9,197.903,0.0,0.224
2010-01-19,,76.0,10.8,7.1,5.288888888888889,97.86,197.278,0.0,
2010-01-20,,76.0,10.8,7.1,5.2,97.85,197.122,9.0,
2010-01-21,,76.0,10.852941176470589,7.1,5.2,97.81,196.498,0.0,
2010-01-22,,76.0,10.885714285714286,7.128571428571428,5.2,97.78,196.032,0.0,
2010-01-23,,76.0,11.214285714285714,7.200000000000001,5.147619047619047,97.75,195.566,0.4,
2010-01-24,,76.0,11.229411764705883,7.2,5.076470588235294,97.71,194.946,0.0,
2010-01-25,,76.0,11.293750000000001,7.2,5.01875,97.67,194.328,0.0,0.089
2010-01-26,,76.0,11.476470588235294,7.2,4.9411764705882355,97.64,193.866,0.0,
2010-01-27,,76.0,11.48,7.2,4.84,97.61,193.404,11.1,
2010-01-28,,76.0,11.5,7.200000000000001,4.8,97.58,192.942,0.0,
2010-01-29,,76.0,11.595238095238095,7.242857142857143,4.771428571428571,97.55,192.482,0.0,
2010-01-30,,76.0,11.622222222222222,7.26111111111111,4.738888888888889,97.51,191.87,0.0,
2010-01-31,,76.0,11.654545454545454,7.3,4.7,97.48,191.411,0.0,
2010-02-01,,76.0,11.61875,7.3,4.7,97.45,190.953,0.0,0.054
2010-02-02,,76.0,11.78125,7.3,4.65625,97.41,190.344,0.0,
2010-02-03,,76.0,11.875,7.3,4.5562499999999995,97.38,189.889,0.0,
2010-02-04,,76.0,12.0,7.299999999999999,4.476923076923077,97.34,189.282,0.0,
2010-02-05,,38.0,6.0227272727272725,3.65,2.2,97.3,188.677,0.0,
2010-02-06,,76.0,12.091666666666667,7.3,4.325,97.27,188.224,0.0,
2010-02-07,,76.0,12.112499999999999,7.3,4.25625,97.23,187.622,0.0,
2010-02-08,,76.0,12.142105263157895,7.3,4.3,97.21,187.321,10.5,0.03
2010-02-09,,76.0,12.110526315789473,7.3,4.3,97.19,187.02,7.9,
2010-02-10,,76.0,12.077777777777778,7.300000000000001,4.3,97.19,187.02,13.4,
2010-02-11,,76.0,12.0,7.300000000000001,4.3,97.32,188.979,29.2,
2010-02-12,,76.0,12.035714285714286,7.3,4.3,97.4,190.192,1.8,
2010-02-13,,75.58823529411765,12.141176470588235,7.3,4.3,97.43,190.649,0.0,
2010-02-14,,75.21052631578948,12.178947368421051,7.3,4.3,97.44,190.801,0.0,
2010-02-15,,75.0,12.21111111111111,7.300000000000001,4.3,97.42,190.497,0.0,
2010-02-16,,75.0,12.3,7.3,4.266666666666667,97.4,190.192,0.0,0.028
2010-02-17,0.23311894132505018,75.0,12.540819964349375,7.398914276454384,4.215702479338844,97.38,189.889,0.0,
2010-02-18,-0.07427703033829178,75.0,12.54375,7.396780303030303,4.193939393939394,97.35,189.434,0.4,
2010-02-19,0.24926889849942083,75.0,12.642011019283746,7.398622589531681,4.199449035812672,97.32,188.979,0.0,
2010-02-20,0.2981754534843241,75.0,12.715000000000002,7.4,4.196060606060606,97.29,188.526,0.0,
2010-02-21,2.0637505912415026,75.0,12.747093744462164,7.401010101010101,4.268511873117136,97.26,188.073,0.0,
2010-02-22,2.5786373558312774,75.0,12.81439393939394,7.405151515151515,4.3533333333333335,97.23,187.622,0.0,0.025
2010-02-23,2.304497525458055,75.0,12.787931951089845,7.412333864965444,4.3227184121920965,97.2,187.17,0.0,
2010-02-24,7.331934341239428,75.0,12.877929292929291,7.445743145743146,4.524336219336219,97.16,186.57,0.0,
2010-02-25,15.760191788145166,74.55861244019138,13.034417862838916,7.483285486443381,5.083157894736842,97.43,190.649,57.3,
2010-02-26,12.743556887962805,74.40106951871658,12.997147950089126,7.467914438502674,5.064705882352941,97.72,195.101,9.2,
2010-02-27,28.340500169580082,74.0909090909091,12.97181818181818,7.44969696969697,5.247575757575758,97.87,197.434,1.9,
2010-02-28,26.77007383597273,74.22610722610723,12.949100899100898,7.43986013986014,5.261255411255411,97.94,198.529,0.0,
2010-03-01,,,,,,97.99,199.314,7.4,
2010-03-02,,,,,,98.01,199.629,0.0,0.024
2010-03-03,,,,,,98.02,199.787,0.0,
2010-03-04,42.76808966802361,74.33636363636363,12.824545454545454,7.42939393939394,5.251986531986532,98.03,199.944,6.5,
2010-03-05,24.61468969080191,74.60606060606061,12.787878787878787,7.406060606060607,5.0636363636363635,98.04,200.102,7.4,
2010-03-06,12.657457926765606,74.73131313131313,12.727272727272727,7.398181818181818,4.975353535353535,98.07,200.576,8.7,
2010-03-07,9.419629528004423,74.68051948051948,12.685815295815296,7.385800865800866,4.924891774891775,98.11,201.208,0.6,
2010-03-08,12.579566620078209,74.65849673202614,12.642242862057103,7.375490196078432,4.9147918816649465,98.14,201.684,0.0,0.011
2010-03-09,13.831770924597409,74.59243697478992,12.662184873949581,7.386134453781513,4.967226890756302,98.16,202.001,0.5,
2010-03-10,6.907041353720134,74.68382352941177,12.546323529411765,7.358823529411765,4.862500000000001,98.17,202.16,0.5,
2010-03-11,4.578264413147987,74.36274509803923,12.596048265460029,7.376470588235295,4.883031674208145,98.17,202.16,1.4,
2010-03-12,9.961577589303403,74.05509641873279,12.74214876033058,7.413030303030303,5.114931129476584,98.15,201.842,0.0,
2010-03-13,,74.0,12.686666666666667,7.4,5.28,98.13,201.525,0.0,
2010-03-14,,,,,,98.1,201.05,0.5,
2010-03-15,31.130553780141824,73.64267676767678,12.921675084175083,7.471717171717172,5.875841750841751,98.12,201.367,18.3,0.012
2010-03-16,16.126194201735675,73.98295454545455,12.655303030303031,7.421022727272728,5.4051136363636365,98.13,201.525,0.0,
2010-03-17,17.043657336656366,74.0,12.73469362745098,7.440980392156863,5.632673319327731,98.14,201.684,0.1,
2010-03-18,26.067695465534122,74.0,12.799417249417248,7.4557109557109555,5.800641025641026,98.15,201.842,2.4,
2010-03-19,22.999666836942307,73.98342245989305,12.684759358288769,7.423262032085562,5.676310160427808,98.14,201.684,0.0,
2010-03-20,34.70430326487397,73.86868686868686,12.876969696969697,7.47959595959596,6.159191919191919,98.12,201.367,0.0,
2010-03-21,42.845590070547196,73.87272727272727,12.778989898989899,7.463838383838384,6.102525252525252,98.07,200.576,0.0,
2010-03-22,28.875078416514572,73.72727272727273,12.787878787878787,7.46969696969697,6.154545454545454,98.03,199.944,1.0,0.015
2010-03-23,27.054305037384623,73.8961038961039,12.782251082251083,7.484848484848484,6.206060606060606,98.0,199.472,6.3,
2010-03-24,37.79931983585159,73.9586776859504,12.807208448117539,7.507346189164371,6.249127640036731,97.96,198.843,0.0,
2010-03-25,62.01249012963265,73.98701298701299,12.780721500721501,7.5196681096681095,6.290894660894661,97.91,198.059,0.4,
2010-03-26,37.432088991553,73.91341991341992,12.58582251082251,7.425541125541126,6.000270562770563,97.86,197.278,0.0,
2010-03-27,32.06393168265972,73.66666666666667,12.700000000000001,7.484848484848484,6.242424242424242,97.81,196.498,0.0,
2010-03-28,33.923988786866296,73.74915824915824,12.697643097643098,7.476430976430977,6.275420875420876,97.76,195.721,0.0,
2010-03-29,32.7726468811034,73.79545454545455,12.642427956030899,7.454411764705882,6.249364973262032,97.7,194.792,0.0,0.025
2010-03-30,40.23098453816265,73.68939393939394,12.637424242424242,7.458510101010101,6.34020202020202,97.63,193.711,0.0,
2010-03-31,55.647426573692634,73.78787878787878,12.803367003367004,7.532154882154882,6.714478114478115,97.61,193.404,24.3,
2010-04-01,79.15943457655291,73.8982683982684,12.696103896103896,7.532467532467532,6.701948051948052,97.62,193.557,21.8,
2010-04-02,55.977029511504384,73.73583524318818,12.50208386384857,7.439884489149195,6.417986942251648,97.69,194.637,0.0,
2010-04-03,44.85897231379355,73.87205387205387,12.387542087542087,7.415319865319866,6.368181818181818,97.72,195.101,0.0,
2010-04-04,59.54834607260338,73.72727272727273,12.471717171717172,7.445075757575758,6.581818181818181,97.72,195.101,0.0,
2010-04-05,188.2109392630057,73.60606060606061,12.663636363636362,7.53939393939394,7.309090909090909,97.69,194.637,0.0,0.022
2010-04-06,178.70227100148378,73.50709728867623,12.594712918660287,7.513708133971292,7.228452950558213,97.64,193.866,0.0,
2010-04-07,108.9862454194721,73.58989898989898,12.427272727272728,7.461952861952863,6.776700336700337,97.59,193.096,0.0,
2010-04-08,,73.73333333333333,13.213333333333333,7.873333333333333,9.506666666666666,97.52,192.023,0.0,
2010-04-09,,74.18181818181819,13.154545454545454,7.954545454545454,10.436363636363636,97.46,191.106,0.0,
2010-04-10,,75.0,13.053333333333335,8.026666666666667,11.673333333333334,97.39,190.04,0.0,
2010-04-11,,37.65384615384615,6.538461538461538,4.053846153846154,5.865384615384615,97.32,188.979,2.5,
2010-04-12,,37.5,6.517857142857143,4.0285714285714285,5.882142857142857,97.27,188.224,5.7,0.025
2010-04-13,,74.16666666666667,12.838888888888889,7.861111111111111,10.511111111111111,97.18,186.87,0.6,
2010-04-14,,74.0,12.3375,7.4,6.7125,97.11,185.822,0.3,
2010-04-15,,84.0,12.646153846153847,7.6692307692307695,8.773076923076923,97.03,184.629,0.7,
2010-04-16,,72.78947368421052,10.147368421052633,6.28421052631579,8.31578947368421,96.95,183.442,0.0,
2010-04-17,,96.36363636363636,12.863636363636363,7.9818181818181815,10.64090909090909,96.87,182.261,0.0,
2010-04-18,,99.33333333333333,12.880952380952381,8.014285714285714,10.671428571428573,96.78,180.938,0.7,
2010-04-19,340.0800823451577,103.6111111111111,12.175252525252526,7.638888888888889,8.098484848484848,96.73,180.206,18.2,0.018
2010-04-20,306.1471107999659,105.84319196428572,12.137779017857143,7.618136160714286,7.898604910714286,96.67,179.331,0.0,
2010-04-21,395.88882993032706,112.74759615384616,12.07235576923077,7.61514423076923,8.142307692307693,96.62,178.604,14.9,
2010-04-22,377.14523873364203,115.37829618298369,11.987255973193474,7.57485067016317,8.088011727855477,96.94,183.294,33.7,
2010-04-23,320.3079889796653,118.95486111111111,12.03125,7.590277777777778,7.967708333333333,97.13,186.121,0.6,
2010-04-24,303.31561373890327,119.796875,12.0084375,7.57125,7.9984375,97.19,187.02,0.0,
2010-04-25,375.20530417143533,121.006734006734,11.952525252525252,7.584848484848485,8.167340067340067,97.19,181.463,0.0,
2010-04-26,,121.66666666666667,12.5,8.0,11.9,97.28,182.805,44.0,0.048
